,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
20,-8.998967297640157e-09,-6.6663032930521476e-09,-4.696152666804309e-09,-3.2321483569079273e-09,-2.221970579117187e-09,-1.5073901015982338e-09,-1.0143920196851126e-09,-6.823865803226683e-10,-4.6163148330904527e-10,-3.1677088791886276e-10,-2.20238283334916e-10,-1.467735474111576e-10,-9.99882542736199e-11,-7.405917785754699e-11,-5.783199155859515e-11,-4.252834576898094e-11,-3.040204881682682e-11,-2.1463892288522062e-11,-1.6643241123198963e-09,-1.2775109329859527e-09,-9.656911728147393e-10,-7.206623844435524e-10,-5.337173471762841e-10,-3.955170440237986e-10,-2.9532638420940417e-10,-2.238474995937009e-10,-1.6185708080740848e-10,-1.183840143468047e-10,-9.25149039619327e-11,-7.533835993632433e-11,-5.818145268697157e-11,-4.3681969024230883e-11,-3.23220568835525e-11,-2.262883460515414e-11,-1.528267169987774e-11,-1.0077291408113564e-11,-6.427030519357398e-12,-3.927137591732141e-12,-2.33037384322976e-12,-1.3695121083884892e-12,-7.802240902389267e-13
21,-9.94177958418915e-09,-7.508489769177526e-09,-5.399013842220039e-09,-3.783589131556978e-09,-2.6349934068026706e-09,-1.8002223062215897e-09,-1.2113688048105532e-09,-8.089946883987716e-10,-5.40049539949291e-10,-3.64263136797194e-10,-2.485186219354655e-10,-1.6217268430943422e-10,-1.085062997252556e-10,-7.942449443049164e-11,-6.153490758279525e-11,-4.491712050595714e-11,-3.1935186074564246e-11,-2.2467523966181102e-11,-1.968638138528048e-09,-1.5151751977323932e-09,-1.1433547727751452e-09,-8.475866668471575e-10,-6.206342955791019e-10,-4.531492551831263e-10,-3.328092704862704e-10,-2.482767442651204e-10,-1.763791360896097e-10,-1.2712951399071407e-10,-9.84394185826482e-11,-7.968543574588602e-11,-6.120148161662512e-11,-4.576673147451287e-11,-3.377880528899743e-11,-2.3607010275888085e-11,-1.5925475112972582e-11,-1.049373950860004e-11,-6.6894672984267875e-12,-4.0867623763732644e-12,-2.424925975578833e-12,-1.4249168915715813e-12,-8.114702517874105e-13
22,-1.0829687417917743e-08,-8.364515012053082e-09,-6.15471021368129e-09,-4.3989901149489085e-09,-3.1060185713639295e-09,-2.1373211709899e-09,-1.4374993433511434e-09,-9.522422307423071e-10,-6.26571682434341e-10,-4.149583245751794e-10,-2.7758440261245707e-10,-1.773163392532963e-10,-1.1654706830454258e-10,-8.433689605945358e-11,-6.484575219152171e-11,-4.6995005405302116e-11,-3.3233485049665055e-11,-2.329933686215297e-11,-2.3145559818773077e-09,-1.7863245523312017e-09,-1.3453175870954151e-09,-9.901722263449225e-10,-7.162963721442728e-10,-5.148165373034375e-10,-3.7159236479555693e-10,-2.727014672854328e-10,-1.9030583029835507e-10,-1.351938361769321e-10,-1.0374867573833921e-10,-8.349780050981736e-11,-6.378738846080325e-11,-4.751523545436985e-11,-3.4983781276541675e-11,-2.441158237921222e-11,-1.6456238006652494e-11,-1.0841971923273223e-11,-6.913256744372485e-12,-4.2254814850976445e-12,-2.508553954697884e-12,-1.4747079521301938e-12,-8.400061521212166e-13
23,-1.122641401164629e-08,-8.871159477016262e-09,-6.683142765212337e-09,-4.875704516039122e-09,-3.4946613713709114e-09,-2.426456495246155e-09,-1.634893285837195e-09,-1.076980055304549e-09,-7.003248811448293e-10,-4.565692956818275e-10,-3.0026719312383816e-10,-1.8838647569987064e-10,-1.2203261600776824e-10,-8.749480699071066e-11,-6.686243484769244e-11,-4.817109687522e-11,-3.3910763706740094e-11,-2.370417811883562e-11,-2.6034189197972967e-09,-2.0179107913998155e-09,-1.5197330013348588e-09,-1.1130790404369045e-09,-7.974181311073319e-10,-5.655152490322296e-10,-4.0211775567817207e-10,-2.9100008279361167e-10,-2.000601665096029e-10,-1.4044687790141942e-10,-1.0700196983918522e-10,-8.571390925250166e-11,-6.519587601613544e-11,-4.841058057858683e-11,-3.5576648540653706e-11,-2.4805465537300714e-11,-1.6726184184339268e-11,-1.1031150355569345e-11,-7.0443044828078684e-12,-4.312764735732804e-12,-2.5645516916303194e-12,-1.5095033398605248e-12,-8.604730057773924e-13
24,-1.0800845143144127e-08,-8.691282536391365e-09,-6.677096154913221e-09,-4.9605695757117974e-09,-3.607848749382194e-09,-2.5316724669604097e-09,-1.7148630286569208e-09,-1.1291352173447754e-09,-7.302059354856189e-10,-4.719130520771937e-10,-3.073602172887622e-10,-1.909402134425193e-10,-1.2276126358117998e-10,-8.761501257984284e-11,-6.675085680438837e-11,-4.794741305586726e-11,-3.367519160409143e-11,-2.35073547244338e-11,-2.696486796001052e-09,-2.1027100639089614e-09,-1.5885170399855478e-09,-1.1628926378066713e-09,-8.296172125979505e-10,-5.841881685806345e-10,-4.1191207135178765e-10,-2.957701257325744e-10,-2.017230473106496e-10,-1.4076928645102406e-10,-1.0687008197071301e-10,-8.541534588008475e-11,-6.483431302843475e-11,-4.807572778597754e-11,-3.531219457400985e-11,-2.4632511655368907e-11,-1.6633836388171866e-11,-1.0994228153493724e-11,-7.039445470331035e-12,-4.322114784538198e-12,-2.5771492125826225e-12,-1.5205518970375543e-12,-8.684758628881677e-13
25,-9.51060122959204e-09,-7.707562468469162e-09,-5.974687940684006e-09,-4.482901118382628e-09,-3.2924299338179823e-09,-2.332242640200948e-09,-1.5932479215754146e-09,-1.0565470860890577e-09,-6.871927841762844e-10,-4.4610990745640487e-10,-2.915892306350933e-10,-1.817144049784902e-10,-1.1710071670076447e-10,-8.368822639392724e-11,-6.381378574191629e-11,-4.587778749431461e-11,-3.225299271708342e-11,-2.2545041185759413e-11,-2.477620545284713e-09,-1.9448667620882313e-09,-1.4787001422131632e-09,-1.0888896346600177e-09,-7.808267978329595e-10,-5.521952422313493e-10,-3.907193667255856e-10,-2.8131850476075086e-10,-1.9238354801059455e-10,-1.3453159062822023e-10,-1.0226866831711003e-10,-8.181463022391059e-11,-6.217097696403351e-11,-4.616385536586356e-11,-3.3968478253762546e-11,-2.375652242739229e-11,-1.6095802550616495e-11,-1.0679428820819036e-11,-6.866564226249329e-12,-4.234007814600489e-12,-2.5351794234768864e-12,-1.5013866737546313e-12,-8.603849003856263e-13
26,-8.038505449458872e-09,-6.4600481789927525e-09,-4.976760186494269e-09,-3.726764883001512e-09,-2.7451864246823165e-09,-1.960704175818368e-09,-1.3577233806670154e-09,-9.165736395325989e-10,-6.08316275548931e-10,-4.027554911336031e-10,-2.6772609094945855e-10,-1.6918279304080521e-10,-1.09968181630027e-10,-7.892890734394534e-11,-6.033308029193347e-11,-4.347673878020732e-11,-3.0634064439125335e-11,-2.1465577657291063e-11,-2.090243580859133e-09,-1.6532782901649875e-09,-1.2709161626462615e-09,-9.493620830814059e-10,-6.922252588113795e-10,-4.980329740271674e-10,-3.5794058461687013e-10,-2.60823297729859e-10,-1.80250616817178e-10,-1.2689576538649448e-10,-9.680259228459956e-11,-7.76123898914347e-11,-5.911507799400483e-11,-4.4001720794641784e-11,-3.2462556999944876e-11,-2.277911947102334e-11,-1.5492916121427816e-11,-1.0321967079636844e-11,-6.665179309016872e-12,-4.127949725725617e-12,-2.482208535007474e-12,-1.475589758119626e-12,-8.483866785188928e-13
27,-6.834847954250159e-09,-5.4068882345008025e-09,-4.110946886985111e-09,-3.0566670030126764e-09,-2.2524794800175873e-09,-1.6219996451069437e-09,-1.1409985540749569e-09,-7.870881215491361e-10,-5.354430513761564e-10,-3.6317734669623455e-10,-2.465072757462593e-10,-1.5852846125502558e-10,-1.0417879033323314e-10,-7.517538058771124e-11,-5.763184669353426e-11,-4.1636836317713495e-11,-2.940593379443344e-11,-2.0656694153958146e-11,-1.7397825723914691e-09,-1.387331226359303e-09,-1.080233567456031e-09,-8.208995764636718e-10,-6.107856555435139e-10,-4.4873023660511154e-10,-3.2871687424130825e-10,-2.430977957211686e-10,-1.7021286522118682e-10,-1.2082873977161311e-10,-9.255998045413272e-11,-7.439394897702763e-11,-5.680129219595849e-11,-4.23813862778457e-11,-3.134910725126688e-11,-2.2067897880096654e-11,-1.506201647714794e-11,-1.0070816572299054e-11,-6.5257684811671685e-12,-4.0553578516448395e-12,-2.4462884103283823e-12,-1.4582769947156413e-12,-8.404560181010988e-13
28,-6.03115493099874e-09,-4.688358122661659e-09,-3.5073332174232716e-09,-2.578091181052717e-09,-1.8902719498519716e-09,-1.3635302253888258e-09,-9.67614191825374e-10,-6.775380766789279e-10,-4.699351721730324e-10,-3.255726810878742e-10,-2.2560373104268714e-10,-1.480790712820417e-10,-9.881951457630449e-11,-7.195080196694208e-11,-5.546500424914092e-11,-4.0273185082879184e-11,-2.8558494499979585e-11,-2.0131933827937286e-11,-1.473987501440301e-09,-1.1797326410480223e-09,-9.259550518334763e-10,-7.123901732578733e-10,-5.38616501631232e-10,-4.029719789201423e-10,-3.006620643814308e-10,-2.2596418495601167e-10,-1.608230774451568e-10,-1.1556979751110288e-10,-8.915870354000872e-11,-7.197708139416175e-11,-5.518667301687517e-11,-4.132514890889194e-11,-3.066614669275841e-11,-2.1661685209809156e-11,-1.48360036030211e-11,-9.95121105045848e-12,-6.465615474483157e-12,-4.027189000742993e-12,-2.4334506319258208e-12,-1.4521802025940987e-12,-8.373388557295372e-13
29,-5.603471040289886e-09,-4.2886923680233e-09,-3.157719632907991e-09,-2.2900338935576364e-09,-1.663671938543006e-09,-1.1947320453959192e-09,-8.487688457941715e-10,-5.983674067911146e-10,-4.199158692294731e-10,-2.9534477287232454e-10,-2.0811137445338545e-10,-1.3918570337967848e-10,-9.438177371295576e-11,-6.943811702567218e-11,-5.3900436594072446e-11,-3.939965490864479e-11,-2.8090351331068884e-11,-1.9886203677169713e-11,-1.301733060425028e-09,-1.0408696420269426e-09,-8.189476470822103e-10,-6.339872522720005e-10,-4.841309881110781e-10,-3.669166458965491e-10,-2.777668880586676e-10,-2.117387183533006e-10,-1.5310590664191416e-10,-1.1148728303356682e-10,-8.673004439378137e-11,-7.040459488427537e-11,-5.427121006588929e-11,-4.0820520084099166e-11,-3.0399589177600145e-11,-2.1546747155234706e-11,-1.4802324166971096e-11,-9.953450929754656e-12,-6.479717596685747e-12,-4.041001290799875e-12,-2.443207566944805e-12,-1.4579027164560184e-12,-8.401610452976526e-13
30,-5.4202838331860165e-09,-4.120222189150615e-09,-3.0108039084745406e-09,-2.1676321983728424e-09,-1.56513603232185e-09,-1.1187914366616027e-09,-7.929430229467007e-10,-5.592951977412451e-10,-3.938929462873774e-10,-2.7878021590418205e-10,-1.9806171230782755e-10,-1.338667055479883e-10,-9.168597270742503e-11,-6.793303461609004e-11,-5.299678579849513e-11,-3.893648878560543e-11,-2.78788082072594e-11,-1.980350805009555e-11,-1.2241824258827719e-09,-9.76746614872955e-10,-7.679310747349595e-10,-5.951653051918881e-10,-4.5599046886696157e-10,-3.47468381505794e-10,-2.6490538111293606e-10,-2.034953272152746e-10,-1.4853742077662152e-10,-1.0909101088510499e-10,-8.536228204829251e-11,-6.957643104302568e-11,-5.3854227357746824e-11,-4.064853051056963e-11,-3.03561616896465e-11,-2.1572538106629695e-11,-1.485392791006894e-11,-1.0006312720002494e-11,-6.522098809362579e-12,-4.069279974385828e-12,-2.4593187342054343e-12,-1.4659476945346995e-12,-8.434652564086358e-13
31,-5.3907941295653465e-09,-4.103791635550272e-09,-3.002538094402215e-09,-2.1629891136049753e-09,-1.5614029397738233e-09,-1.1148902409224732e-09,-7.887840796320093e-10,-5.552845986090645e-10,-3.904743604304883e-10,-2.7619447682261006e-10,-1.963212449692829e-10,-1.3291743217037236e-10,-9.124478716255119e-11,-6.77319029490238e-11,-5.2911859709636976e-11,-3.8927129742809307e-11,-2.790172307074769e-11,-1.983622898975322e-11,-1.2198341947079472e-09,-9.724797291223642e-10,-7.637059542083285e-10,-5.911557772948224e-10,-4.524575585634977e-10,-3.4462514397179854e-10,-2.628262858962652e-10,-2.0210762676437703e-10,-1.4780253123965254e-10,-1.0877943284409558e-10,-8.525084391997366e-11,-6.956273865365567e-11,-5.390256411326391e-11,-4.072157008009914e-11,-3.04336716036457e-11,-2.1645132055794375e-11,-1.4916183556256097e-11,-1.0054973025410349e-11,-6.555388294992124e-12,-4.088623826149872e-12,-2.468449724779408e-12,-1.4689869846946826e-12,-8.434975535500008e-13
32,-5.6429950959729354e-09,-4.323307353768196e-09,-3.179612453143685e-09,-2.296742339309504e-09,-1.6577409727563752e-09,-1.180415478213626e-09,-8.310096973369916e-10,-5.813304717320157e-10,-4.0606897336583104e-10,-2.8547910355476283e-10,-2.0190448396034524e-10,-1.361238082525604e-10,-9.318123004569284e-11,-6.905290725549884e-11,-5.3880006690106364e-11,-3.958446582589805e-11,-2.8330554935697326e-11,-2.011089056791929e-11,-1.2888608338861533e-09,-1.0248232583800787e-09,-8.016364514496586e-10,-6.174303678515622e-10,-4.699808731480075e-10,-3.5606943375665113e-10,-2.7029735128710417e-10,-2.071154013884066e-10,-1.5097159987153987e-10,-1.1084981047634755e-10,-8.674433119657894e-11,-7.070336396662218e-11,-5.471461864491376e-11,-4.12775915662494e-11,-3.080768587366651e-11,-2.1879924502371428e-11,-1.5057350574004246e-11,-1.013657844336524e-11,-6.599107117171838e-12,-4.10909697514036e-12,-2.4761839683472973e-12,-1.470790641446975e-12,-8.429940370843677e-13
33,-6.2210241726848064e-09,-4.7913457622412894e-09,-3.5350926912466673e-09,-2.5531771816258135e-09,-1.8363421955262703e-09,-1.298888077983734e-09,-9.060875947621298e-10,-6.272765377802545e-10,-4.336191819387193e-10,-3.020636917152447e-10,-2.1207678239336664e-10,-1.421492800826385e-10,-9.695728169505563e-11,-7.17202443566941e-11,-5.589781248740044e-11,-4.10142037603583e-11,-2.930587398117942e-11,-2.075832422365589e-11,-1.4157251073609538e-09,-1.119453735047927e-09,-8.694217118360256e-10,-6.641261119086238e-10,-5.01179908061731e-10,-3.7665093494957405e-10,-2.8397875209551464e-10,-2.1649838887273878e-10,-1.5711586001735454e-10,-1.1502179931231715e-10,-8.98541904335302e-11,-7.314710848067956e-11,-5.65164865263026e-11,-4.2552202553767553e-11,-3.168246156409529e-11,-2.2428840595795098e-11,-1.5378427085573844e-11,-1.0313760058662829e-11,-6.6903762416578406e-12,-4.151522919721071e-12,-2.4940717978071736e-12,-1.4776801584214165e-12,-8.452078834937748e-13
34,-6.9911674783687315e-09,-5.406973269815876e-09,-3.999496606979531e-09,-2.887984980706088e-09,-2.0704019704616045e-09,-1.4551713381329035e-09,-1.0059571065815794e-09,-6.889942738627175e-10,-4.710562975340969e-10,-3.2490988806816413e-10,-2.2630808617735826e-10,-1.5073611568584807e-10,-1.024275646025067e-10,-7.562502105301207e-11,-5.887206791402579e-11,-4.3131971853559717e-11,-3.0750560101299863e-11,-2.1707869473783447e-11,-1.5830523260223799e-09,-1.24491994584597e-09,-9.599201845921555e-10,-7.270014541310671e-10,-5.436181526811148e-10,-4.049821953358763e-10,-3.030618553961374e-10,-2.2976335163043053e-10,-1.6593074424254632e-10,-1.2107616196595082e-10,-9.439715282562387e-11,-7.672679454186276e-11,-5.91549509612739e-11,-4.440740743941298e-11,-3.293538212012426e-11,-2.3194074419700953e-11,-1.5807145562919595e-11,-1.0536903385958757e-11,-6.796476995071343e-12,-4.196592525950275e-12,-2.511229576623901e-12,-1.4836443528889156e-12,-8.470612546562618e-13
35,-7.739641022095936e-09,-5.968473518499462e-09,-4.397180508605396e-09,-3.1596895862797758e-09,-2.253034176639844e-09,-1.574251828613313e-09,-1.0817536230390067e-09,-7.367677267018479e-10,-5.013512429510341e-10,-3.4463462776466943e-10,-2.395663040930355e-10,-1.594385807819427e-10,-1.083524064555076e-10,-8.00144974093884e-11,-6.228031707390308e-11,-4.5584224917194705e-11,-3.241738047573468e-11,-2.2786917811403564e-11,-1.713970326744537e-09,-1.3419910274097477e-09,-1.0300577549683224e-09,-7.766257947126964e-10,-5.78373992835657e-10,-4.2947111555971685e-10,-3.20651853494646e-10,-2.4277609733502136e-10,-1.7517125106118697e-10,-1.277386870114803e-10,-9.951689010029155e-11,-8.080237126508953e-11,-6.216394755225638e-11,-4.650059156875221e-11,-3.4320398351808006e-11,-2.4009145050539198e-11,-1.6240183098532012e-11,-1.0746091054448617e-11,-6.885171473549457e-12,-4.2277319497667865e-12,-2.5192774922181953e-12,-1.484434850899199e-12,-8.462715026109875e-13
36,-8.215172838092911e-09,-6.25368757027242e-09,-4.538313914520996e-09,-3.2123107012392885e-09,-2.260845247702126e-09,-1.5633892324319331e-09,-1.0672995998944188e-09,-7.253999837462818e-10,-4.945840068127525e-10,-3.41686447004811e-10,-2.391319954499642e-10,-1.605017629683914e-10,-1.0992669836160324e-10,-8.16018993522101e-11,-6.372670556110002e-11,-4.675898242613603e-11,-3.32668480017916e-11,-2.334010970144319e-11,-1.712673999609279e-09,-1.332594385602216e-09,-1.0186671553030076e-09,-7.669756502083052e-10,-5.720376091998866e-10,-4.2643827445148443e-10,-3.2013461615668164e-10,-2.4380634606181294e-10,-1.7712283218343576e-10,-1.2990525293151768e-10,-1.0154605544848697e-10,-8.25950530980084e-11,-6.358871480715856e-11,-4.751433436710373e-11,-3.49698639432913e-11,-2.4348726462686135e-11,-1.6375553628057522e-11,-1.0773050551030183e-11,-6.8668462035424355e-12,-4.198720106147037e-12,-2.494754369253431e-12,-1.4677788884847706e-12,-8.365686788104921e-13
37,-8.360947228668805e-09,-6.2648639905082644e-09,-4.465866156036242e-09,-3.107128798207204e-09,-2.155942812119386e-09,-1.4751242127275508e-09,-1.0011710281290264e-09,-6.799502379362531e-10,-4.653171705775613e-10,-3.2367969563966885e-10,-2.2848645717022529e-10,-1.5496539041632548e-10,-1.0715991011295111e-10,-8.00802629322701e-11,-6.282473693684998e-11,-4.629107455218303e-11,-3.301785307698577e-11,-2.317910072677246e-11,-1.628060044780643e-09,-1.2589171717504664e-09,-9.59054079756745e-10,-7.219644992501425e-10,-5.401264812964823e-10,-4.0495105834784605e-10,-3.0621684889372734e-10,-2.3496790106812645e-10,-1.7221179784935768e-10,-1.2727544065808456e-10,-9.998266497438688e-11,-8.157976006820977e-11,-6.296980236099454e-11,-4.710673446555875e-11,-3.4657643118838334e-11,-2.4090814191721446e-11,-1.6160316414726355e-11,-1.0601706961071732e-11,-6.7402556327336844e-12,-4.113223085026673e-12,-2.4410304737049054e-12,-1.4357486452063218e-12,-8.18805953734467e-13
38,-8.290588059122344e-09,-6.122964853571834e-09,-4.295234465649605e-09,-2.9435708854071806e-09,-2.0175031946981117e-09,-1.36785427816328e-09,-9.235201864390804e-10,-6.264646999402803e-10,-4.2970620473223684e-10,-3.0037866201854287e-10,-2.134286517857336e-10,-1.4597428715810757e-10,-1.0177345797548726e-10,-7.65149180364405e-11,-6.029257222722564e-11,-4.462446956644476e-11,-3.1939588774082134e-11,-2.2470140554533415e-11,-1.5194083641308417e-09,-1.1684357616911047e-09,-8.872993937742042e-10,-6.675854564195138e-10,-5.004743777400468e-10,-3.768049759123789e-10,-2.8653541826069766e-10,-2.2120645585906766e-10,-1.633407045665367e-10,-1.2155710740808982e-10,-9.594985059400852e-11,-7.85530621008134e-11,-6.083186773421014e-11,-4.561550184989966e-11,-3.360549014438607e-11,-2.337004335359787e-11,-1.567311415478821e-11,-1.0276191839408037e-11,-6.529237127156939e-12,-3.983017701799836e-12,-2.3640183743934457e-12,-1.391496084816448e-12,-7.947639790329943e-13
39,-7.89243747598381e-09,-5.762361189052958e-09,-3.98781095849787e-09,-2.6959687928483976e-09,-1.8262531937041128e-09,-1.2267778629539215e-09,-8.234669159250916e-10,-5.574920175290095e-10,-3.8298287020909623e-10,-2.6887385712298803e-10,-1.9223678008400673e-10,-1.326037501593709e-10,-9.326085173050227e-11,-7.058772654485215e-11,-5.590823109840072e-11,-4.161035028481922e-11,-2.992635318609366e-11,-2.1131012578602158e-11,-1.3713223358453367e-09,-1.0486181725022476e-09,-7.934946800301387e-10,-5.96396775927162e-10,-4.4781077936758127e-10,-3.3845051635942974e-10,-2.5877264834960794e-10,-2.01015296441684e-10,-1.496111046444179e-10,-1.1219873138996101e-10,-8.90640522575766e-11,-7.322199541249601e-11,-5.6955481294498437e-11,-4.287165965006971e-11,-3.1674613158498804e-11,-2.2079689255356414e-11,-1.483569132461194e-11,-9.742360366271038e-12,-6.199215744652159e-12,-3.787724890003369e-12,-2.252366075521342e-12,-1.328720845205777e-12,-7.609935818413957e-13
40,-7.324136956636445e-09,-5.309886850540968e-09,-3.6413914859089957e-09,-2.4372126619983252e-09,-1.6353720089304341e-09,-1.0895426938885334e-09,-7.271352610625624e-10,-4.910322233860289e-10,-3.3758645182657917e-10,-2.378494174266496e-10,-1.7100679227557348e-10,-1.1889281845695957e-10,-8.430711940192056e-11,-6.421825188731042e-11,-5.111248784599479e-11,-3.8244066154473533e-11,-2.763449102207857e-11,-1.958441007090227e-11,-1.224373715508888e-09,-9.315427808786774e-10,-7.024452772107804e-10,-5.272322626969322e-10,-3.9627514854967136e-10,-3.0046474051457085e-10,-2.308482528402607e-10,-1.8034753825141637e-10,-1.3522598413267353e-10,-1.0215032487453585e-10,-8.152383311387718e-11,-6.729190201982676e-11,-5.256826816925994e-11,-3.971861459294814e-11,-2.943247966202959e-11,-2.057087089279827e-11,-1.3852934184693958e-11,-9.115388522758675e-12,-5.811763375330281e-12,-3.5584831908271997e-12,-2.1209568470639948e-12,-1.2544604937926561e-12,-7.207519282810056e-13
41,-6.739823509995903e-09,-4.873212136214316e-09,-3.3301496819298007e-09,-2.219584561545989e-09,-1.4828134480897166e-09,-9.837008163830264e-10,-6.543094983246255e-10,-4.4112378547972865e-10,-3.033809800713221e-10,-2.142169068951586e-10,-1.5455723658879415e-10,-1.0798756686165838e-10,-7.696389052528749e-11,-5.885434933322205e-11,-4.698510597712702e-11,-3.5274316626822846e-11,-2.5567540076673585e-11,-1.8166569993807788e-11,-1.1083830380183538e-09,-8.411349460282487e-10,-6.330571663353021e-10,-4.747584213092962e-10,-3.570405125801259e-10,-2.7125205717484226e-10,-2.0904158918333855e-10,-1.638966702662748e-10,-1.2346099119859892e-10,-9.368472728740986e-11,-7.501732023950514e-11,-6.207833170272517e-11,-4.863115242079037e-11,-3.683787632464162e-11,-2.7357158927169556e-11,-1.915879410178246e-11,-1.2925534407561125e-11,-8.51964961234853e-12,-5.441534009826574e-12,-3.3384982253743054e-12,-1.994460877292561e-12,-1.1827758631382803e-12,-6.817127853298828e-13
42,-6.359572681828446e-09,-4.589353543231416e-09,-3.12827957097903e-09,-2.078902106131777e-09,-1.384570666784535e-09,-9.157833364498663e-10,-6.076857940810159e-10,-4.09184748046558e-10,-2.814547216568622e-10,-1.9901053463332285e-10,-1.4390835673152755e-10,-1.0085692802880191e-10,-7.210030373898494e-11,-5.525968923680603e-11,-4.418985203227833e-11,-3.3237134647707836e-11,-2.4131487137120826e-11,-1.716914317504761e-11,-1.033689037288922e-09,-7.830064650274334e-10,-5.884748712189275e-10,-4.410219430383441e-10,-3.317568167601692e-10,-2.523477405210433e-10,-1.9484281370520144e-10,-1.531021652527845e-10,-1.156506940473337e-10,-8.798694843310977e-11,-7.058669282362605e-11,-5.849256645529071e-11,-4.588999548662752e-11,-3.4807620119842564e-11,-2.5875965831334464e-11,-1.8137224178633952e-11,-1.2243907782682654e-11,-8.074089267662958e-12,-5.15966365676772e-12,-3.167759021353064e-12,-1.894604043194019e-12,-1.1254224746748739e-12,-6.501656636494111e-13
43,-6.127521478965338e-09,-4.412107194267495e-09,-2.997608191562629e-09,-1.9840211913620973e-09,-1.3158476673557688e-09,-8.669100408032989e-10,-5.735326072194947e-10,-3.855983559546807e-10,-2.6523835059057015e-10,-1.877893243365503e-10,-1.3608130596236496e-10,-9.564318209248807e-11,-6.856229603715446e-11,-5.265414579845849e-11,-4.216974758230498e-11,-3.176897259076904e-11,-2.3098209231960462e-11,-1.6452023517567284e-11,-9.807038949809056e-10,-7.410218705331033e-10,-5.558629109650559e-10,-4.1617178190620866e-10,-3.130941750574659e-10,-2.384107740898487e-10,-1.8440660905722339e-10,-1.451963711999583e-10,-1.0995421771077827e-10,-8.384672249049704e-11,-6.737398894682059e-11,-5.589542113853435e-11,-4.3906028982462455e-11,-3.3336393840271046e-11,-2.4800001280469657e-11,-1.7389351871387892e-11,-1.1738347126190826e-11,-7.737332082131411e-12,-4.941342385202137e-12,-3.0320548879400183e-12,-1.8131380651163244e-12,-1.0775891780521254e-12,-6.234223478157166e-13
44,-5.972513993955167e-09,-4.292752783633873e-09,-2.9074098422898995e-09,-1.9163215221713433e-09,-1.2653324290039667e-09,-8.302285370036307e-10,-5.476643059519653e-10,-3.6774687299479217e-10,-2.530406021641829e-10,-1.7940800588487616e-10,-1.302613820346683e-10,-9.17669699359123e-11,-6.592162465153789e-11,-5.070187419404717e-11,-4.065220092814475e-11,-3.066512611456534e-11,-2.23231858300672e-11,-1.5916253709061564e-11,-9.414335120209667e-10,-7.095331689767741e-10,-5.312508689949955e-10,-3.9740714803722986e-10,-2.990545967473789e-10,-2.279820341403943e-10,-1.7662951576683836e-10,-1.393126958240041e-10,-1.0570859358574297e-10,-8.074963505494306e-11,-6.496437793787383e-11,-5.394496428728924e-11,-4.2415633119896166e-11,-3.223294285214532e-11,-2.3994265314991472e-11,-1.682907594272005e-11,-1.1357703290962556e-11,-7.481336272668549e-12,-4.772602039314098e-12,-2.9253389291428403e-12,-1.7478494829187032e-12,-1.0383993170670303e-12,-6.009108359271546e-13
45,-5.911306182570432e-09,-4.238286808923309e-09,-2.8599355833718716e-09,-1.876782843796189e-09,-1.2340558255845227e-09,-8.069818640916964e-10,-5.313396437954277e-10,-3.567367597879607e-10,-2.457628465726045e-10,-1.7457773305831834e-10,-1.2700394344021408e-10,-8.9637824225659e-11,-6.447102615790145e-11,-4.961617778609802e-11,-3.979376331320147e-11,-3.0024095141617995e-11,-2.185782417735877e-11,-1.5582419562218374e-11,-9.171869202579824e-10,-6.898571418689586e-10,-5.159179625571495e-10,-3.858972719141284e-10,-2.9064364530164257e-10,-2.2189402351783052e-10,-1.7218962874452352e-10,-1.3599774208275862e-10,-1.0332290488183879e-10,-7.898860992714161e-11,-6.35679059301392e-11,-5.279170925582789e-11,-4.150909625241475e-11,-3.1538902356998293e-11,-2.3468724724042765e-11,-1.6448536898147346e-11,-1.1088252844719342e-11,-7.293645973703736e-12,-4.646387860906717e-12,-2.8443747879605815e-12,-1.6981107530416709e-12,-1.008745935953412e-12,-5.840831403701866e-13
